code	url	creator	created_t	last_modified_t	product_name	abbreviated_product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	ecoscore_score_fr	ecoscore_grade_fr	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
8001645006893	https://world.openfoodfacts.org/product/8001645006893	nur	1606240712	1615311169	Noci di Romagna			500 g	carta,C/PAP-81	carta,c-pap-81		New Factor,Mister Nut	new-factor,mister-nut	Cibi e bevande a base vegetale, Cibi a base vegetale, Noci ed i loro prodotti, Noci, Varieta-chandler	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,it:varieta-chandler	Italia	en:italy	via Ausa, 72 - 47853 Cerasolo Ausa di Coriano (RN) Italia	via-ausa,72-47853-cerasolo-ausa-di-coriano-rn-italia	FSC,FSC Misto,Prodotto in Italia	en:fsc,en:fsc-mix,en:made-in-italy					Italia	Bennet	Italia	noci		en:nuts	en:nuts,en:peanuts	en:nuts,en:peanuts	30g	30		0		0			0			-1	a	1	Salty snacks	Nuts	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded				it:varieta-chandler	https://static.openfoodfacts.org/images/products/800/164/500/6893/front_it.17.400.jpg	https://static.openfoodfacts.org/images/products/800/164/500/6893/front_it.17.200.jpg	https://static.openfoodfacts.org/images/products/800/164/500/6893/front_it.17.400.jpg	https://static.openfoodfacts.org/images/products/800/164/500/6893/front_it.17.200.jpg	https://static.openfoodfacts.org/images/products/800/164/500/6893/ingredients_it.7.400.jpg	https://static.openfoodfacts.org/images/products/800/164/500/6893/ingredients_it.7.200.jpg	https://static.openfoodfacts.org/images/products/800/164/500/6893/nutrition_it.19.400.jpg	https://static.openfoodfacts.org/images/products/800/164/500/6893/nutrition_it.19.200.jpg		699	2925		67	6.1															9.5	51																			5	1.5									5.9			17				0.06	0.024	0																		0.375			0.3																						-1								
4056489098904	https://world.openfoodfacts.org/product/4056489098904	openfoodfacts-contributors	1607238448	1615297286	Marmellata di Arancia di Ribera DOP				vetro	vetro		italiamo	italiamo	Cibi e bevande a base vegetale, Cibi a base vegetale, Spalmabili, Colazioni, Spalmabili a base di piante, Spalmabili dolci, Confetture e marmellate, Marmellate	en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:breakfasts,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:marmalades	italia	en:italy											en:Italy																	13	d		Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded				en:marmalades	https://static.openfoodfacts.org/images/products/405/648/909/8904/front_it.13.400.jpg	https://static.openfoodfacts.org/images/products/405/648/909/8904/front_it.13.200.jpg	https://static.openfoodfacts.org/images/products/405/648/909/8904/front_it.13.400.jpg	https://static.openfoodfacts.org/images/products/405/648/909/8904/front_it.13.200.jpg			https://static.openfoodfacts.org/images/products/405/648/909/8904/nutrition_it.15.400.jpg	https://static.openfoodfacts.org/images/products/405/648/909/8904/nutrition_it.15.200.jpg		244	1021		0.1	0																																			60	60												0.3				0	0																																												13								
8002330018115	https://world.openfoodfacts.org/product/8002330018115	stefanofacchini	1615208873	1615210534	Bevanda di albicocca			6x200 ml	carta, Tetra Pak	carta,tetra-pak		esselunga	esselunga	Cibi e bevande a base vegetale, Bevande, Bevande a base di piante, Bevande a base di frutta, Succo e nettare, Succhi di frutta, Succo di frutta da concentrato	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:concentrated-fruit-juices	Italia	en:italy	Angri (SA)	angri-sa	Senza zuccheri aggiunti, 100% frutta italiana, en:no-gluten	en:no-gluten,en:no-added-sugar,it:100-frutta-italiana					Italia	esselunga	Italia	Acqua, purea di albicocca italiana 43%, succo d'uva italiana concentrato 10%, succo di albicocca italiana concentrato 2%, aroma naturale, antiossidante: acido ascorbico, acidificante: acido citrico. SENZA GLUTINE.								2	en:e300,en:e330	0			0			5	c	4	Beverages	Fruit juices	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:packaging-photo-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded				en:concentrated-fruit-juices	https://static.openfoodfacts.org/images/products/800/233/001/8115/front_it.19.400.jpg	https://static.openfoodfacts.org/images/products/800/233/001/8115/front_it.19.200.jpg	https://static.openfoodfacts.org/images/products/800/233/001/8115/front_it.19.400.jpg	https://static.openfoodfacts.org/images/products/800/233/001/8115/front_it.19.200.jpg	https://static.openfoodfacts.org/images/products/800/233/001/8115/ingredients_it.9.400.jpg	https://static.openfoodfacts.org/images/products/800/233/001/8115/ingredients_it.9.200.jpg	https://static.openfoodfacts.org/images/products/800/233/001/8115/nutrition_it.21.400.jpg	https://static.openfoodfacts.org/images/products/800/233/001/8115/nutrition_it.21.200.jpg		48	201		0	0																																			11.3	11.1									0.7			0.4				0	0																																												5								
20133962	https://world.openfoodfacts.org/product/20133962	openfoodfacts-contributors	1550814859	1615206633	Pollo			3				Salumeo	salumeo	Carni, Carni preparate, Salsicce	en:meats,en:prepared-meats,en:sausages	Italy	en:italy	Salumificio Fratelli Beretta SpA	salumificio-fratelli-beretta-spa	en:gluten-free, en:no-gluten	en:no-gluten							en:IT	91% pollo separata meccanicamente, sale, fibre vegetali (pisello), aromi, antiossidante: ascorbico di sodio; aromi di affumicatura, conservante: nitrito di sodio. Può contenere derivati del latte. SENZA GLUTINE			en:derivati di latte	en:derivati-di-latte	100g	100		1	en:e250	0			0			15	d	4	Fish Meat Eggs	Processed meat	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded				en:sausages	https://static.openfoodfacts.org/images/products/20133962/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/20133962/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/20133962/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/20133962/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/20133962/ingredients_en.7.400.jpg	https://static.openfoodfacts.org/images/products/20133962/ingredients_en.7.200.jpg	https://static.openfoodfacts.org/images/products/20133962/nutrition_en.10.400.jpg	https://static.openfoodfacts.org/images/products/20133962/nutrition_en.10.200.jpg		214	895		17	4.9																																			15	0.5												2.2				2.2	0.88																																												15								
8001440114151	https://world.openfoodfacts.org/product/8001440114151	openfoodfacts-contributors	1476581187	1615196368	Optimum			200ml	cartone	cartone		Yoga	yoga	Cibi e bevande a base vegetale, Bevande, Bevande a base di piante, Succo e nettare	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:juices-and-nectars	Italy	en:italy	Italy	italy	en:gluten-free	en:gluten-free					Perugia,Itlay		Francia, Italia	purea e succo di pera, acqua zucchero, sciroppo di glucosio - fruttosio, acidificante acido citrico,aromi, vitamina C					200 ml	200		1	en:e330	0			0			17	e	4	Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded				en:juices-and-nectars	https://static.openfoodfacts.org/images/products/800/144/011/4151/front_it.22.400.jpg	https://static.openfoodfacts.org/images/products/800/144/011/4151/front_it.22.200.jpg	https://static.openfoodfacts.org/images/products/800/144/011/4151/front_it.22.400.jpg	https://static.openfoodfacts.org/images/products/800/144/011/4151/front_it.22.200.jpg	https://static.openfoodfacts.org/images/products/800/144/011/4151/ingredients_it.13.400.jpg	https://static.openfoodfacts.org/images/products/800/144/011/4151/ingredients_it.13.200.jpg	https://static.openfoodfacts.org/images/products/800/144/011/4151/nutrition_it.24.400.jpg	https://static.openfoodfacts.org/images/products/800/144/011/4151/nutrition_it.24.200.jpg		57	238		0.1	0																																			13.5	12.6									0.8			0.2				0	0																																												17								
8009004811584	https://world.openfoodfacts.org/product/8009004811584	aatanor	1551884342	1615145426	Fichi e limoni			270	vasetto	vasetto		Alce Nero	alce-nero	Cibi e bevande a base vegetale, Cibi a base vegetale, Snack, Dolci, Cibi a base di frutta e verdura, Snack dolci, Dolci, Cibi a base di frutta, Composte, Confettura marmellate	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:desserts,en:fruits-and-vegetables-based-foods,en:sweet-snacks,en:confectioneries,en:fruits-based-foods,en:compotes,it:confettura-marmellate	Italia	en:italy	Bologna Italia	bologna-italia	Biologico	en:organic					Italia		en:IT	PREPARAZIONE A BASE DI FICHI E LIMONI BIOLOGICI SEVZA PECTINA AGGIUNTA-ORGANIC FIG AND LEMON SPREAD-NO ADDED PECTI Ingredienti: fichi* (60%), zucchero d'uva, limoni* (10%). *Biologico. Ingredients: figs* (60%), grape sugar*, lemons* (10%). *Organic.								0		0			0			6	c		Fruits and vegetables	Fruits	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded				it:confettura-marmellate	https://static.openfoodfacts.org/images/products/800/900/481/1584/front_it.14.400.jpg	https://static.openfoodfacts.org/images/products/800/900/481/1584/front_it.14.200.jpg	https://static.openfoodfacts.org/images/products/800/900/481/1584/front_it.14.400.jpg	https://static.openfoodfacts.org/images/products/800/900/481/1584/front_it.14.200.jpg	https://static.openfoodfacts.org/images/products/800/900/481/1584/ingredients_it.7.400.jpg	https://static.openfoodfacts.org/images/products/800/900/481/1584/ingredients_it.7.200.jpg	https://static.openfoodfacts.org/images/products/800/900/481/1584/nutrition_it.16.400.jpg	https://static.openfoodfacts.org/images/products/800/900/481/1584/nutrition_it.16.200.jpg		205	858		0	0																																			50	50									1.4			0.6				0	0																																												6								
8019730002514	https://world.openfoodfacts.org/product/8019730002514	thegiulio	1598735784	1615111264	Panna da cucina			100 ml	carta, Tetra Pak	carta,tetra-pak		malga paradiso	malga-paradiso	Latticini, Panne	en:dairies,en:creams	Italia	en:italy	Bolzano	bolzano			FSC-C014047	fsc-c014047			Italia	md	Italia	Latte		en:milk			100ml	100		0		0			0					1	Milk and dairy products	Milk and yogurt	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded				en:creams	https://static.openfoodfacts.org/images/products/801/973/000/2514/front_it.20.400.jpg	https://static.openfoodfacts.org/images/products/801/973/000/2514/front_it.20.200.jpg	https://static.openfoodfacts.org/images/products/801/973/000/2514/front_it.20.400.jpg	https://static.openfoodfacts.org/images/products/801/973/000/2514/front_it.20.200.jpg			https://static.openfoodfacts.org/images/products/801/973/000/2514/nutrition_it.22.400.jpg	https://static.openfoodfacts.org/images/products/801/973/000/2514/nutrition_it.22.200.jpg		206	862		20	14																																			3.9	3.7												2.7																																																									
8007780000086	https://world.openfoodfacts.org/product/8007780000086	kiliweb	1614284768	1615054010	Piada integrale			300 g	Plastica	plastica		Armonie fragranti	armonie-fragranti	Prodotto da forno	it:prodotto-da-forno	Italia	en:italy	Italia	italia									en:it	PRODOTTO DA FORNO CON FARINA INTEGRALE DI GRANO TENERO INGREDIENTI; farina integrale di grano tenero 31%, farina di grano tenero tipo &quot;0&quot;, acqua, olio extra vergine d'oliva 7%, sale, aroma naturale. Può contenere tracce di soia. IDEALE PER VEGETARIANI Conservare in luogo fresco.e asciutto. Da consumarsi preferibilmente entro il: vedi data impressa sul lato della confezione. Il prodotto aperto può essere conservato 2/3 giorni in frigorifero. Prodotto confezionato in atmosfera protettiva. Prodotto e čonfezionato da: C.R.M. S.p.a. Via Del Mercato 67 - 41122 Modona (MO) **3			en:soybeans	en:soybeans				0		0			0			3	c	4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded				it:prodotto-da-forno	https://static.openfoodfacts.org/images/products/800/778/000/0086/front_it.3.400.jpg	https://static.openfoodfacts.org/images/products/800/778/000/0086/front_it.3.200.jpg	https://static.openfoodfacts.org/images/products/800/778/000/0086/front_it.3.400.jpg	https://static.openfoodfacts.org/images/products/800/778/000/0086/front_it.3.200.jpg	https://static.openfoodfacts.org/images/products/800/778/000/0086/ingredients_it.11.400.jpg	https://static.openfoodfacts.org/images/products/800/778/000/0086/ingredients_it.11.200.jpg	https://static.openfoodfacts.org/images/products/800/778/000/0086/nutrition_it.14.400.jpg	https://static.openfoodfacts.org/images/products/800/778/000/0086/nutrition_it.14.200.jpg		306	1280		9.3	1.3																																			45	1.3												8.2				1.1	0.44																																												3								
8019010344198	https://world.openfoodfacts.org/product/8019010344198	amerigo	1572793234	1615051609	Spaghettoni semintegrali			500 g	Pacco	pacco		Ecor	ecor	Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Cereali e i loro prodotti, Pasta, en:dry-pasta	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas	Italia	en:italy	Verona	verona			8019010344198	8019010344198			Italia	Naturasí	en:Italy	Semolato di grano duro biologico demeter (Triticum durum).			en:soybeans	en:soybeans	80g	80		0		0			0			-5	a		Cereals and potatoes	Cereals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded				en:dry-pastas	https://static.openfoodfacts.org/images/products/801/901/034/4198/front_it.8.400.jpg	https://static.openfoodfacts.org/images/products/801/901/034/4198/front_it.8.200.jpg	https://static.openfoodfacts.org/images/products/801/901/034/4198/front_it.8.400.jpg	https://static.openfoodfacts.org/images/products/801/901/034/4198/front_it.8.200.jpg			https://static.openfoodfacts.org/images/products/801/901/034/4198/nutrition_it.10.400.jpg	https://static.openfoodfacts.org/images/products/801/901/034/4198/nutrition_it.10.200.jpg		341	1427		1.9	0.4																																			53	2.2									4.6			11.2				0	0																																												-5								
80082675	https://world.openfoodfacts.org/product/80082675	nounours	1340455647	1615042290	pomodori secchi			280 g	Bocal,Verre,Couvercle,Métal,Conserve	bocal,verre,couvercle,metal,conserve		Zuccato	zuccato	Cibi e bevande a base vegetale, Cibi a base vegetale, Cibi a base di frutta e verdura, Cibi a base di verdure, Prodotti disidratati, Pomodori e prodotti derivati, Cibi disidratati a base di vegetali, Ortaggi essiccati, Pomodori essiccati, Pomodoro essiccato sott'olio	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:dried-products,en:tomatoes-and-their-products,en:dried-plant-based-foods,en:dried-vegetables,en:dried-tomatoes,en:dried-tomato-in-oil	Italy	en:italy									33600 Pessac,France	Géant Casino	France,Italy	Pomodori secchi in olio di semi di girasole Ingredientfi: pomodori secchi 56%, olio di semi di girasole, capperi, olio extra-vergine di oliva, sale, aglio, baslico, prezzemolo, aceto di vino. Antiossidante: anidride solforosa come residuo								0		0			0			10	c	3	Fruits and vegetables	Vegetables	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded				en:dried-tomato-in-oil	https://static.openfoodfacts.org/images/products/80082675/front_it.23.400.jpg	https://static.openfoodfacts.org/images/products/80082675/front_it.23.200.jpg	https://static.openfoodfacts.org/images/products/80082675/front_it.23.400.jpg	https://static.openfoodfacts.org/images/products/80082675/front_it.23.200.jpg	https://static.openfoodfacts.org/images/products/80082675/ingredients_en.22.400.jpg	https://static.openfoodfacts.org/images/products/80082675/ingredients_en.22.200.jpg				280	1172		23	2.5																																			13	13												4.6				6.2	2.48																																												10								
8012666027224	https://world.openfoodfacts.org/product/8012666027224	cal	1552602880	1615020312	Yogurt cremoso vaniglia		Yogurt alla vaniglia	500 g	Plastica	plastica		Carrefour	carrefour	Latticini, Cibi fermentati, Prodotti lattiero-caseari fermentati, Yogurt, Yogurt vaniglia	en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts,en:vanilla-yogurt	Italia	en:italy	Bolzano - Italia	bolzano-italia	Senza glutine	en:gluten-free	IT 41-7 EC	it-41-7-ec				Carrefour	Italia	Yogurt di latte fresco intero pastorizzato con fermenti lattici vivi (Streptococcus thermophilus e Lactobacillus bulgaricus), preparazione dolciaria 14% (zucchero, amido modificato di tapioca, estratto naturale di vaniglia 0,14% nel prodotto finito, addensante: pectina, aromi, acidificante: acido lattico), zucchero 1,9%.	en:milk	en:milk						2	en:e270,en:e440	0			0			5	c	4	Milk and dairy products	Milk and yogurt	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded				en:vanilla-yogurt	https://static.openfoodfacts.org/images/products/801/266/602/7224/front_it.14.400.jpg	https://static.openfoodfacts.org/images/products/801/266/602/7224/front_it.14.200.jpg	https://static.openfoodfacts.org/images/products/801/266/602/7224/front_it.14.400.jpg	https://static.openfoodfacts.org/images/products/801/266/602/7224/front_it.14.200.jpg	https://static.openfoodfacts.org/images/products/801/266/602/7224/ingredients_it.5.400.jpg	https://static.openfoodfacts.org/images/products/801/266/602/7224/ingredients_it.5.200.jpg	https://static.openfoodfacts.org/images/products/801/266/602/7224/nutrition_it.16.400.jpg	https://static.openfoodfacts.org/images/products/801/266/602/7224/nutrition_it.16.200.jpg	420	103	420		3.4	2.5																																			15	14												3.2				0.09	0.036																																												5								
8008343200486	https://world.openfoodfacts.org/product/8008343200486	johnspace	1398441028	1615017033	Fusilli			500g	Sachet papier,Plastique	sachet-papier,plastique		Rummo	rummo	Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Cereali e i loro prodotti, Pasta, Pasta secca, Pasta di grano duro, Fusilli	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:durum-wheat-pasta,en:fusilli	Italy,Australia,United States	en:united-states,en:australia,en:italy	Rummo SpA - Contrada Ponte Valentino - ZI Area ASI - 82100 Bénévent,(BN : Benevento),Campanie,Italie	rummo-spa-contrada-ponte-valentino-zi-area-asi-82100-benevent,bn-benevento,campanie,italie	Prodotto in Italia	en:made-in-italy					Paris,France	Monoprix	France,Germany,Switzerland,en:switzerland, en:italy	Semola di grano duro.	en:gluten	en:gluten			80g	80		0		0			0			-4	a	1	Cereals and potatoes	Cereals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded				en:fusilli	https://static.openfoodfacts.org/images/products/800/834/320/0486/front_it.76.400.jpg	https://static.openfoodfacts.org/images/products/800/834/320/0486/front_it.76.200.jpg	https://static.openfoodfacts.org/images/products/800/834/320/0486/front_it.76.400.jpg	https://static.openfoodfacts.org/images/products/800/834/320/0486/front_it.76.200.jpg	https://static.openfoodfacts.org/images/products/800/834/320/0486/ingredients_it.70.400.jpg	https://static.openfoodfacts.org/images/products/800/834/320/0486/ingredients_it.70.200.jpg	https://static.openfoodfacts.org/images/products/800/834/320/0486/nutrition_it.78.400.jpg	https://static.openfoodfacts.org/images/products/800/834/320/0486/nutrition_it.78.200.jpg	1510	356	1510		1.6	0.3																																			69.5	3.1									2.9			14.5				0.005	0.002																																												-4								
8001230050898	https://world.openfoodfacts.org/product/8001230050898	kiliweb	1613302495	1614977306	Cuor di forma parmigiano reggiano			150 g	plastica	plastica		Ferrari	ferrari	Latticini, Cibi fermentati, Prodotti lattiero-caseari fermentati, Formaggi, Formaggi italiani, Parmigiano Reggiano	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:parmigiano-reggiano	Italia	en:italy	S. P. 107 - 26816 Ossago Lodigiano (LO) Italia	s-p-107-26816-ossago-lodigiano-lo-italia	Affinato da oltre 22 mesi,DOP	en:pdo,it:affinato-da-oltre-22-mesi	IT C7524 EC	it-c7524-ec			Italia	Bennet	Italia	Latte, sale, caglio		en:milk						0		0			0			17	d	3	Milk and dairy products	Cheese	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded				en:parmigiano-reggiano	https://static.openfoodfacts.org/images/products/800/123/005/0898/front_it.3.400.jpg	https://static.openfoodfacts.org/images/products/800/123/005/0898/front_it.3.200.jpg	https://static.openfoodfacts.org/images/products/800/123/005/0898/front_it.3.400.jpg	https://static.openfoodfacts.org/images/products/800/123/005/0898/front_it.3.200.jpg	https://static.openfoodfacts.org/images/products/800/123/005/0898/ingredients_it.8.400.jpg	https://static.openfoodfacts.org/images/products/800/123/005/0898/ingredients_it.8.200.jpg	https://static.openfoodfacts.org/images/products/800/123/005/0898/nutrition_it.5.400.jpg	https://static.openfoodfacts.org/images/products/800/123/005/0898/nutrition_it.5.200.jpg		402	1682		30	20																																			0	0												32				1.6	0.64	0																																											17								
