product_name,categoria,packaging_tags,categories_tags,labels_tags,allergens_tags,additives_n,additives_tags,nutriscore_score,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,main_category,energy_100g,fat_100g,saturated-fat_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-d_100g,vitamin-e_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-b12_100g,pantothenic-acid_100g,potassium_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,iodine_100g
datteri,Frutta,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:aliments-d-origine-vegetale,en:aliments-et-boissons-a-base-de-vegetaux,en:aliments-a-base-de-fruits-et-de-legumes,en:aliments-a-base-de-plantes-sechees,en:dattes,en:dattes-deglet-nour,en:fruits-et-produits-derives,en:fruits-secs,en:produits-deshydrates",0,0,0.0,0,2.0,b,0.0,Fruits and vegetables,Fruits,en:produits-deshydrates,1251.0,0.4,0.03,0.0,0.0,0.0,68.0,64.0,7.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
datterino rosso in acqua di mare,Verdura,vetro,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:tomatoes,en:cherry-tomatoes",0,0,0.0,0,-5.0,a,1.0,Fruits and vegetables,Vegetables,en:cherry-tomatoes,134.0,0.19,0.05,0.0,0.0,0.0,4.8,3.7,1.9,0.8,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolce con crema di cacao,Dolci,folie-alimentar?,"en:biscuits-and-cakes,en:cakes,en:chocolate-cakes",0,"en:eggs,en:gluten,en:milk,en:soybeans",6.0,"en:e202,en:e420,en:e422,en:e450,en:e450i,en:e476,en:e500,en:e500ii",24.0,e,4.0,Sugary snacks,Biscuits and cakes,en:chocolate-cakes,1837.0,23.0,10.2,0.0,0.0,0.0,53.7,39.0,0.0,3.2,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolce crema d'estate,Dolci,"carton,sachet","en:snacks,en:dairies,en:sweet-snacks,en:creams,en:biscuits-and-cakes,en:cooking-helpers,en:biscuits,en:cakes,en:dessert-mixes,en:pastry-helpers,en:cake-mixes",0,en:gluten,0.0,0,7.0,c,0.0,Sugary snacks,Biscuits and cakes,en:cake-mixes,704.0,8.0,4.9,0.0,0.0,0.0,18.0,16.0,0.0,3.7,0.08,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolce crema pasticcera,Dolci,0,"en:biscuits-and-cakes,en:cakes",0,"en:eggs,en:gluten,en:milk",4.0,"en:e14xx,en:e282,en:e401,en:e471",7.0,c,4.0,Sugary snacks,Biscuits and cakes,en:cakes,1151.0,5.1,0.88,0.0,0.0,0.0,53.0,24.0,0.0,5.3,0.65,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dolce tartufone,Dolci,"carton,boite,plastique","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:viennoiseries,en:chocolate-cakes",en:made-in-italy,"en:eggs,en:gluten,en:milk,en:soybeans",4.0,"en:e202,en:e322,en:e322i,en:e440,en:e476",21.0,e,4.0,sugary-snacks,pastries,en:chocolate-cakes,1720.0,20.0,10.0,0.0,0.0,0.0,50.0,31.0,0.0,6.9,0.45,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edamame,Verdura,"conserve,metallo","en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables","en:organic,en:eu-organic,en:made-in-italy",0,1.0,en:e509,-14.0,a,4.0,Fruits and vegetables,Vegetables,en:canned-vegetables,519.0,6.8,1.0,0.0,0.0,0.0,1.4,1.2,6.8,10.9,0.22,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emiliane tortellini all'uovo,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:tortellini",0,"en:gluten,en:milk",0.0,0,8.0,c,4.0,Cereals and potatoes,Cereals,en:tortellini,1690.0,12.5,2.5,0.0,0.0,0.0,55.8,2.0,3.3,15.5,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emmentaler,Latticini,0,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cooked-pressed-cheeses,en:cow-cheeses,en:emmentaler",0,en:milk,0.0,0,11.0,d,3.0,Milk and dairy products,Cheese,en:emmentaler,1577.0,29.0,18.7,0.0,0.0,0.0,0.1,0.1,0.0,29.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fagiolini,Verdura,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:canned-foods,en:fruits-and-vegetables-based-foods,en:legumes,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables,en:canned-legumes",0,0,0.0,0,-4.0,a,3.0,Fruits and vegetables,Vegetables,en:canned-legumes,109.0,0.2,0.0,0.0,0.0,0.0,3.0,0.8,2.8,1.6,0.754,0.3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fagiolini finissimi,Verdura,carta,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables","en:fsc,en:fsc-mix",0,0.0,0,-9.0,a,0.0,fruits-and-vegetables,vegetables,en:frozen-vegetables,127.0,0.3,0.1,0.0,0.0,0.0,3.5,1.6,3.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fantasia al limone,Dolci,"plastica,carta","en:snacks,en:sweet-snacks,en:confectioneries,en:biscuits-and-cakes,en:cakes",en:no-palm-oil,"en:eggs,en:gluten,en:milk",3.0,"en:e471,en:e500,en:e503",12.0,d,4.0,Sugary snacks,Biscuits and cakes,en:cakes,1556.0,14.0,2.2,0.0,0.0,0.0,55.0,30.0,2.5,5.3,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
farina di riso,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours,en:cereal-flours,en:rice-flours",0,en:gluten,0.0,0,-1.0,a,1.0,Cereals and potatoes,Cereals,en:rice-flours,1464.0,1.0,0.3,0.0,0.0,0.0,78.0,0.5,1.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
farina tipo 00,Pasta e Cereali,carta,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours,en:cereal-flours,en:wheat-flours",0,0,0.0,0,-3.0,a,1.0,Cereals and potatoes,Cereals,en:wheat-flours,1497.0,1.7,0.4,0.0,0.0,0.0,71.0,0.2,2.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fesa di tacchino arrosto,Carne,0,"en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cooked-poultry-breast-slices,en:cooked-turkey-breast-slices",0,0,2.0,"en:e250,en:e301",4.0,c,4.0,Fish Meat Eggs,Processed meat,en:cooked-turkey-breast-slices,381.0,1.4,0.5,0.0,0.0,0.0,1.5,0.8,0.0,18.0,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fette biscottate classiche,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:rusks",0,0,0.0,0,8.0,c,0.0,Cereals and potatoes,Bread,en:rusks,1699.0,6.8,0.7,0.0,0.0,0.0,72.0,8.2,3.9,12.0,1.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fette biscottate con cereali,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:rusks,en:multigrain-rusks",0,0,0.0,0,1.0,b,0.0,Cereals and potatoes,Bread,en:multigrain-rusks,1690.0,5.8,0.8,0.0,0.0,0.0,75.0,8.0,3.9,11.0,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fette biscottate di grano duro,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:rusks",0,0,0.0,0,-2.0,a,0.0,Cereals and potatoes,Bread,en:rusks,1536.0,4.3,0.7,0.0,0.0,0.0,67.0,0.5,5.9,12.0,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fette biscottate dolci con nocciole,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:rusks",0,en:nuts,0.0,0,0.0,b,3.0,Cereals and potatoes,Bread,en:rusks,1757.0,10.0,2.0,0.0,0.0,0.0,68.0,7.1,4.8,11.0,0.8,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fette biscottate farina integrale di farro,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:zwieback,it:prodotti-da-forno",en:with-sunflower-oil,0,0.0,0,7.0,c,4.0,Cereals and potatoes,Bread,it:prodotti-da-forno,1628.0,6.5,0.699999988,0.0,0.0,0.0,62.0,2.099999905,8.5,16.0,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fette biscottate integrali,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:toasts,en:wheat-rusk-slices",0,0,0.0,0,3.0,c,0.0,Cereals and potatoes,Bread,en:wheat-rusk-slices,1435.0,4.8,0.6,0.0,0.0,0.0,57.0,1.6,0.0,14.0,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fette biscottate integrali e semi di lino,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:zwieback",en:no-added-sugar,0,0.0,0,11.0,d,0.0,Cereals and potatoes,Bread,en:zwieback,1653.0,9.5,1.4,0.0,0.0,0.0,60.0,3.4,0.0,13.0,1.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fettina manzo alla brace,Carne,0,"en:meats,en:prepared-meats,en:hams,en:white-hams",0,0,4.0,"en:e250,en:e301,en:e331,en:e407a",11.0,d,4.0,Fish Meat Eggs,Processed meat,en:white-hams,390.0,2.8,1.1,0.0,0.0,0.0,3.5,1.3,0.0,13.5,2.1,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fettine cotto,Carne,0,"en:meats,en:prepared-meats,en:hams",0,0,0.0,0,11.0,d,0.0,Fish Meat Eggs,Processed meat,en:hams,490.0,5.0,2.5,0.0,0.0,0.0,3.5,1.2,0.0,14.5,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fichi d'india,Frutta,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:dates,en:deglet-noor-dates",0,0,0.0,0,2.0,b,0.0,Fruits and vegetables,Fruits,en:deglet-noor-dates,1272.0,0.0,0.0,0.0,0.0,0.0,69.0,62.0,7.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fichi secchi,Frutta,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits",0,0,0.0,0,11.0,d,0.0,Fruits and vegetables,Fruits,en:fruits,4929.0,2.0,3.0,0.0,0.0,0.0,56.0,53.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di alici,Pesce,vetro,"en:seafood,en:fishes,en:anchovy",0,0,0.0,0,14.0,d,3.0,Fish Meat Eggs,Fish and seafood,en:anchovy,929.0,11.80000019,2.299999952,0.0,0.0,0.0,0.0,0.0,0.0,28.89999962,12.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di alici all olio di oliva,Pesce,delicius-rizzoli,"en:seafood,en:fishes",0,0,0.0,0,13.0,d,3.0,Fish Meat Eggs,Fish and seafood,en:fishes,928.0,11.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,28.9,12.9,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di alici all'olio di oliva con peperoncino,Pesce,vetro,"en:seafood,en:fishes,en:fish-fillets","en:sustainable-fishery,it:friend-of-the-sea",0,0.0,0,13.0,d,3.0,Fish Meat Eggs,Fish and seafood,en:fish-fillets,879.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di merluzzo ,Pesce,"carta,indifferenziata","en:seafood,en:fishes,en:frozen-foods,en:cods,it:filetto-di-merluzzo,it:pesce-surgelato",0,en:gluten,1.0,en:e14xx,-2.0,a,4.0,Fish Meat Eggs,Fish and seafood,it:pesce-surgelato,635.0,7.6,1.0,0.0,0.0,0.0,9.4,0.7,0.7,11.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di merluzzo panatura croccante,Pesce,0,"en:seafood,en:fishes,en:fish-preparations,en:breaded-products,en:breaded-fish","en:sustainable-fishery,en:sustainable-seafood-msc",0,0.0,0,-2.0,a,0.0,Fish Meat Eggs,Fish and seafood,en:breaded-fish,665.0,6.5,0.6,0.0,0.0,0.0,12.0,1.9,0.0,13.0,0.65,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di orata surgelati,Pesce,plastica,"en:seafood,en:fishes,en:frozen-foods,en:frozen-seafood,en:frozen-fishes",0,0,0.0,0,-3.0,a,0.0,Fish Meat Eggs,Fish and seafood,en:frozen-fishes,435.0,3.6,0.6,0.0,0.0,0.0,0.6,0.6,0.0,18.3,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di pangasio,Pesce,0,"en:seafood,en:fishes",0,0,0.0,0,-3.0,a,0.0,Fish Meat Eggs,Fish and seafood,en:fishes,235.0,1.19,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.51,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di platessa panati surgelati,Pesce,c-pap81,"en:seafood,en:fishes,en:frozen-foods,en:frozen-seafood,en:frozen-fishes",0,en:fish,0.0,0,1.0,b,0.0,Fish Meat Eggs,Fish and seafood,en:frozen-fishes,891.0,9.2,1.2,0.0,0.0,0.0,21.0,1.3,1.1,11.0,0.96,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di sardine,Pesce,0,"en:canned-foods,en:seafood,en:fishes,en:sardines",0,en:fish,0.0,0,14.0,d,3.0,Fish Meat Eggs,Fish and seafood,en:sardines,795.0,9.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,26.6,16.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di sardine in olio d'oliva con peperoncino,Pesce,0,"en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:sardines,en:canned-sardines,en:sardines-in-oil,en:sardines-in-olive-oil",0,0,2.0,"en:e330,en:e509",11.0,d,4.0,Fish Meat Eggs,Fish and seafood,en:sardines-in-olive-oil,1293.0,25.0,5.0,0.0,0.0,0.8,0.0,0.0,0.0,21.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di sgombro,Pesce,lattina,"en:canned-foods,en:seafood,en:fishes,en:mackerels",0,0,0.0,0,5.0,c,0.0,Fish Meat Eggs,Fish and seafood,en:mackerels,1205.0,32.0,6.0,0.0,0.0,0.0,1.2,0.0,0.0,20.0,0.63,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di sgombro grigliati all'olio extra vergine di oliva,Pesce,can,"en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:fish-fillets,en:mackerels,en:mackerel-fillets","en:sustainable-fishery,en:sustainable-seafood-msc",0,0.0,0,13.0,d,0.0,Fish Meat Eggs,Fish and seafood,en:mackerel-fillets,1310.0,27.0,5.9,15.5,5.6,1.0,0.0,0.0,0.0,17.0,1.2,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di sgombro grigliati piccanti con olio di oliva,Pesce,lattina,"en:seafood,en:fishes","en:sustainable-fishery,en:sustainable-seafood-msc",0,0.0,0,13.0,d,0.0,Fish Meat Eggs,Fish and seafood,en:fishes,1293.0,27.0,5.3,0.0,0.0,1.0,0.5,0.2,0.0,16.0,1.2,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di sgombro in olio di semi di girasole,Pesce,"vaschetta,plastica","en:canned-foods,en:seafood,en:fishes",0,0,3.0,"en:e202,en:e270,en:e330",0.0,b,3.0,Fish Meat Eggs,Fish and seafood,en:fishes,732.0,11.7,2.9,0.0,0.0,0.0,0.2,0.0,0.0,17.6,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di tonno pinna gialla al naturale,Pesce,0,"en:seafood,en:fishes,en:tunas,en:fish-fillets,en:tuna-fillets",0,0,0.0,0,1.0,b,0.0,Fish Meat Eggs,Fish and seafood,en:tuna-fillets,406.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,22.5,1.3,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di tonno rosa,Pesce,0,"en:seafood,en:fishes,en:tunas,en:fish-fillets,en:tuna-fillets",0,0,0.0,0,1.0,b,0.0,Fish Meat Eggs,Fish and seafood,en:tuna-fillets,904.0,12.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.7,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetti di trota iridea salmonata,Pesce,0,"en:seafood,en:fishes,en:frozen-foods,en:frozen-seafood,en:frozen-fishes",0,0,0.0,0,-1.0,a,0.0,Fish Meat Eggs,Fish and seafood,en:frozen-fishes,594.0,5.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.59,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetto di orata del mediterraneo al naturale,Pesce,lattina,"en:seafood,en:fishes",0,0,0.0,0,-1.0,a,0.0,Fish Meat Eggs,Fish and seafood,en:fishes,301.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetto di ricciola,Pesce,0,"en:seafood,en:fishes,en:frozen-foods,en:frozen-seafood,en:frozen-fishes",0,0,0.0,0,-4.0,a,0.0,Fish Meat Eggs,Fish and seafood,en:frozen-fishes,285.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.45,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetto di rombo,Pesce,0,"en:seafood,en:fishes,en:tunas,en:fish-fillets,en:tuna-fillets","en:organic,en:eu-organic,en:it-bio-007",0,0.0,0,1.0,b,0.0,Fish Meat Eggs,Fish and seafood,en:tuna-fillets,724.0,7.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.85,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetto di salmone al naturale al vapore,Pesce,0,"en:seafood,en:fishes",0,0,0.0,0,3.0,c,0.0,Fish Meat Eggs,Fish and seafood,en:fishes,695.0,9.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetto di salmone gratinato con melanzane e pomodori,Pesce,"cartone,plastica","en:seafood,en:fishes,en:frozen-foods,en:meals,en:frozen-seafood,en:meals-with-fish,en:frozen-fishes,en:meals-with-salmon,en:salmons","en:no-preservatives,en:sustainable-fishery,en:sustainable-seafood-msc","en:gluten,en:milk",0.0,0,2.0,b,4.0,Composite foods,One-dish meals,en:salmons,782.0,9.9,2.6,0.0,0.0,0.0,11.0,1.5,0.9,13.0,0.88,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetto di tonno pinna gialla,Pesce,0,"en:seafood,en:fishes,en:frozen-foods,en:tunas,en:frozen-seafood,en:frozen-fishes",0,0,0.0,0,-4.0,a,0.0,Fish Meat Eggs,Fish and seafood,en:frozen-fishes,456.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.21,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetto pesce nordico,Pesce,"cartone-plastica,07,karton","en:seafood,en:fishes,de:matjes","en:no-gluten,en:no-lactose,en:sustainable-fishery,en:sustainable-seafood-msc",en:fish,2.0,"en:e262,en:e325",14.0,d,4.0,Fish Meat Eggs,Fish and seafood,de:matjes,736.0,13.0,2.2,0.0,0.0,0.0,2.0,2.0,0.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filetto reale di salmone norvegese affumicato,Pesce,"carta,plastica","en:canned-foods,en:seafood,en:fishes,en:canned-fishes",it:24k-riserva-oro-lavorato-fesco-mai-congelato,0,0.0,0,14.0,d,0.0,Fish Meat Eggs,Fish and seafood,en:canned-fishes,977.0,19.0,2.6,0.0,0.0,0.0,0.1,0.1,0.0,16.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filletti di sgombro all'olio di oliva,Pesce,0,"en:seafood,en:fishes,en:fish-fillets,en:mackerels,en:mackerel-fillets,en:mackerel-fillets-in-oil",0,0,0.0,0,11.0,d,0.0,Fish Meat Eggs,Fish and seafood,en:mackerel-fillets-in-oil,1048.0,19.0,2.8,0.0,0.0,0.7,0.0,0.0,0.0,19.7,1.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiocchi avena,Pasta e Cereali,"vista-da-500-g,plastica","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breakfasts,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",en:st-bio-009,0,0.0,0,-5.0,a,0.0,Cereals and potatoes,Breakfast cereals,en:rolled-oats,1552.0,7.0,1.1,0.0,0.0,0.0,60.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
